SMA,WMA,MOM,STCK,STCD,RSI,MACD,LWR,CCI
2786.2559895833333,2844.2054524739583,285.530029296875,83.29819053906576,66.76900902773633,59.7283811487853,50.87685671066083,16.701809460934236,56.732035406064604
2794.102986653646,2846.382485404066,349.5,73.41977722900911,68.31561116382798,62.45065579479351,42.97227159801878,26.580222770990883,18.943644767189383
2806.836319986979,2850.1500346522175,325.60009765625,79.4898324080284,70.34007911524249,61.80017795055325,38.88210067958926,20.51016759197159,10.587699940514309
2818.06298828125,2853.818656018985,375.050048828125,81.58009107542705,72.3586424226399,63.86413802651199,36.1278933506037,18.41990892457295,22.058032935256644
2833.5716552734375,2862.5829736853157,290.22998046875,96.39658084024771,65.81662280424206,61.44647152935956,40.75456092147715,3.6034191597522858,103.09942141551014
2842.213655598958,2868.348669564852,263.530029296875,85.45515033256494,59.44966014697297,60.1790669484894,41.44446450728037,14.544849667435061,97.1072647302094
2852.620328776042,2876.696827746976,221.630126953125,97.26176475345254,59.72437167745823,58.847011682421055,45.39520603578194,2.7382352465474575,124.3100041132816
2859.237996419271,2882.883258778562,158.68994140625,87.73540640463709,53.2834254796066,56.420376130836225,46.130449231850434,12.264593595362912,106.39067785373678
2864.758992513021,2889.0904816658267,193.820068359375,90.4136783510905,55.41409605573751,57.97889051906553,46.73440490525854,9.586321648909507,91.9306370650871
2872.4303304036457,2897.2847414734542,145.7099609375,89.83437510099331,49.328048119915294,56.24576431885224,49.57233112927179,10.165624899006682,137.64289046900203
2878.7659912109375,2907.846002919187,252.769775390625,99.9611459726853,49.05901389742221,61.007888803572214,54.76952930295147,0.03885402731469709,135.18207571779706
2886.9783203125,2917.5856151293683,230.179931640625,88.59971266627116,46.80689315044994,60.110332320245114,57.70672051356405,11.400287333728834,145.4841745496426
2895.1369873046874,2927.7360498571907,169.75,92.86826248865317,49.19547270686955,57.874032868868795,60.51339540918889,7.131737511346823,124.48058348821074
2901.175984700521,2938.09688812584,232.570068359375,96.21162629460999,50.96348526759443,61.203553403251334,62.933736797109304,3.788373705390009,127.79634733932419
2909.764656575521,2949.6868290070565,344.260009765625,99.92937253985038,51.60453542328081,67.62868188038406,66.11431057325535,0.07062746014962813,130.51079472249438
2922.6416585286456,2963.4355684013776,323.56005859375,97.78484130191339,42.822329135652055,66.92755126282688,71.20719351722846,2.215158698086616,152.56003279834152
2933.0763264973957,2975.6748225386423,314.550048828125,94.89710643470964,45.686635084091,66.3024875143457,73.54666214585677,5.102893565290351,133.68433360797084
2946.280655924479,2992.504087386593,357.18994140625,96.0029576840544,40.36144778780738,67.7288334898943,81.04923358703036,3.997042315945603,166.91155046301938
