SMA,WMA,MOM,STCK,STCD,RSI,MACD,LWR,CCI
5121.858040364584,5120.388298051075,15.60986328125,88.39390594661661,55.53842889868219,50.81741535254793,15.772731222333277,11.606094053383393,89.4935929185169
5123.220377604167,5128.441339045699,35.18994140625,96.72980398159861,55.98800095605631,51.80570386847418,21.61101034809144,3.2701960184013985,99.38753469880739
5126.442366536458,5140.372276125672,160.93994140625,98.99222048192935,48.26422371351236,58.28221105547841,30.842449271000987,1.0077795180706468,136.9001782305954
5131.438704427083,5151.382452326949,92.76025390625,92.36681007150987,47.82581716035655,55.01125053746706,36.84211130936637,7.633189928490127,133.09913046247445
5134.736376953125,5162.468343623992,100.8798828125,94.02570259402164,48.71245469094003,55.42516495913047,41.61503560512938,5.974297405978367,117.86990396485258
5138.26103515625,5173.655021421371,98.2197265625,95.33236271404058,49.66012133178769,55.29726227971306,45.267942188574125,4.66763728595941,119.68527021648677
5141.977701822917,5185.47109375,160.77001953125,98.90299889853527,50.65941284096941,59.02097204695135,48.673427083000206,1.097001101464725,113.40454800343389
5146.856689453125,5196.118323672715,107.94970703125,95.03119941500276,51.97121488014514,56.22496495868532,49.63810998936788,4.968800584997236,99.99179831280097
5149.149348958334,5203.923688466062,144.4296875,80.93323223673704,50.36809304239979,58.694394638605566,46.703573085645985,19.066767763262956,85.7256219641676
5155.193017578125,5213.960518523186,242.900390625,90.43065389630557,51.92445670010147,65.0704901226579,46.81422393966022,9.569346103694427,85.23111372398265
5163.33369140625,5223.692584425403,254.6298828125,90.770534617411,54.020840484911574,65.97846096524879,46.47270589755317,9.229465382589003,80.26428197676361
5170.518359375,5230.377520161291,244.740234375,80.70413024862972,55.871033939032706,65.16958601328506,42.55725316202643,19.295869751370272,58.48564086641826
5177.627360026042,5234.568592489919,224.35986328125,72.5999303389125,57.701741569101316,63.563682348961315,36.49416333142017,27.400069661087493,36.722129101611685
5186.507014973959,5241.012618657594,310.27978515625,83.42342750154349,59.98842754136179,68.80026224681377,34.68079474917522,16.576572498456517,38.81678745381415
5197.046012369791,5247.263772681452,272.7998046875,84.29983259901499,61.11633428984796,67.31576963797349,33.33471010248377,15.700167400985004,49.44720037783594
5206.40400390625,5253.347245673723,220.7900390625,85.61341669191701,61.43582287876218,65.00521657410455,32.5335882823274,14.386583308082985,52.0355498125068
5215.853336588541,5262.871489625336,282.39990234375,99.96414239899437,61.959736524973195,67.70930233270235,36.53608260056808,0.03585760100562441,82.50539370156524
5225.231005859375,5271.717078293011,304.5400390625,97.47420818639716,63.117227158402116,69.64316534074088,39.170232255806695,2.5257918136028423,87.03595749632007
5235.183349609375,5279.572512390793,247.0302734375,92.28365171809736,61.57002899934812,66.92891780581726,40.311422804004906,7.716348281902636,84.42799874540488
5243.877685546875,5287.676169774865,244.6201171875,96.07449157248361,63.95838419173371,66.81931047078304,41.84696764955606,3.9255084275163843,80.31453595066486
5252.516015625,5296.156307753697,339.6298828125,99.82724844644032,66.17318510509611,75.68089851134215,43.7322125108185,0.17275155355967223,79.88690786745784
5265.360677083333,5307.028163852487,402.6396484375,93.98894931145882,58.301411858296255,79.19116355995084,48.35726206367872,6.01105068854118,122.21645556013311
5279.205680338541,5317.89136109711,369.5400390625,96.90285200002687,61.47541393440481,78.14211429710346,52.44373544518021,3.0971479999731346,119.00888962542676
5291.45234375,5327.723258988575,303.81005859375,95.47729617070875,54.97565153830631,75.52550199501636,54.8770158155703,4.522703829291249,116.62644403048604
5302.967008463542,5339.450848454301,292.48974609375,95.58772073388904,46.39015555543015,75.05091573038877,59.478955295187006,4.412279266110963,140.54237872467806
5313.17666015625,5351.325866305444,299.32958984375,98.96767612023166,45.39528781237916,75.33984065951782,63.507479702490855,1.0323238797683478,145.14515907428338
5322.692317708334,5361.648012222782,285.5,90.47314430944563,46.17201710453431,73.61612169954134,64.83436893703038,9.526855690554363,128.7211454268322
5331.923990885417,5370.804644447245,250.5400390625,87.41704150365325,46.602487565924996,71.355285194397,64.45306561081998,12.582958496346748,110.16047804747183
5339.7169921875,5378.2850396925405,225.18994140625,81.6282492485578,47.16807412985171,68.93149443330184,62.08363348218518,18.37175075144221,101.1875272689863
5347.937646484375,5386.645221144153,247.8798828125,88.45626077378323,49.78737141470276,70.15549241912917,61.229225734881766,11.543739226216776,94.73767720169806
5356.486979166667,5395.0298828125,231.2197265625,91.19645779788539,52.5113935026438,69.32439027973432,60.54809667769405,8.803542202114617,94.49766211516187
5364.359977213541,5403.183633652554,174.72021484375,92.78008724819685,55.01991918236449,66.1252628381746,59.72092613122004,7.21991275180315,95.45382631983308
5369.437646484375,5409.384924185148,163.3798828125,80.97356197065841,53.547864688594906,64.7694809436874,56.60616991204461,19.026438029341595,87.73691002358451
5375.370638020833,5416.201194976478,171.81982421875,85.37465396982293,55.33512587506534,65.29899576794753,54.686208464619995,14.625346030177067,72.81216005385515
5382.228629557291,5424.8230741767475,200.8798828125,95.59273020383789,57.40103512420804,67.00643546184195,55.26462322416319,4.407269796162117,85.8909913321894
5389.85830078125,5434.8096154653895,215.60986328125,99.35268534439163,57.01493543710596,67.8092948782583,57.32243711405681,0.6473146556083746,103.73688848512894
5398.050960286459,5446.250366473454,260.18017578125,99.17070182791193,54.50173979388977,70.94514119767832,60.68815473161885,0.8292981720880751,113.62198199529487
5406.9123046875,5457.527730174731,305.01025390625,97.37889946709778,54.98615352374108,75.95437196636482,63.085032511970894,2.6211005329022212,114.1937436535727
5417.216975911459,5468.49983828965,272.259765625,96.5494711211986,56.515623693607154,74.53503005341852,64.57345980057107,3.450528878801412,109.42872864682717
5428.189973958333,5482.480043472782,327.8701171875,99.66645317909406,53.30279213866861,76.85482322828348,69.5451651767462,0.3335468209059356,122.00606760850286
5437.473307291667,5492.567144447245,317.58984375,87.15305948913372,54.52739109979271,75.58198440280228,68.70948152002711,12.84694051086628,102.68522813690466
5449.086637369792,5504.04306640625,379.8701171875,91.33181618187292,55.48989536426723,80.63126130992785,69.72951202984768,8.668183818127083,106.75735186060486
5462.277978515625,5515.793619791667,353.71044921875,92.48416778653122,56.93682114633033,79.77813532051825,71.00003517324149,7.515832213468785,111.00422341317113
5475.267659505208,5529.01440797211,383.80029296875,99.43270334018621,55.34576346338835,80.75325266774703,74.05653995063585,0.5672966598137948,117.69180796273419
5485.429996744791,5536.3048828125,296.93017578125,80.24466201659521,55.28591698287311,71.36219832380058,69.31086397373019,19.75533798340479,75.92522864686454
5493.871663411458,5540.121647135416,190.56005859375,66.37901503707097,52.74618713936907,64.09509631199495,61.318415907008784,33.620984962929036,47.883562366538825
5498.90400390625,5540.8396043346775,152.0400390625,51.90994701087732,50.12967790142539,60.63961085111966,51.199576855794476,48.09005298912268,15.86712906886268
5505.95234375,5545.065807711693,217.419921875,69.26003456556334,52.18806860636896,64.15604085094694,47.427512264605866,30.739965434436655,38.62552070797977
5512.910677083333,5548.2779296875,194.9501953125,66.72807853113467,54.22017389254255,62.778415041005324,43.24008883401984,33.27192146886532,42.89070968780549
5515.122005208334,5542.743684895833,51.81005859375,29.168829390995842,54.86596813047454,52.954189967776124,29.207064211521356,70.83117060900416,-56.77331101246762
5515.918684895833,5535.266150033603,-21.8095703125,2.967145394854402,44.836614589355385,48.73065979772856,15.653272954660679,97.0328546051456,-83.85765439757134
5517.1876953125,5531.600434727822,25.35986328125,24.451050947937873,45.29191441054767,51.39914903980073,9.632563642110654,75.54894905206213,-55.66755986848585
