VAL,SMA,WMA,MOM,STCK,STCD,RSI,MACD,LWR,CCI
164.45408630371094,162.5628184000651,163.1672890283728,1.0362091064453125,95.76287836925155,57.71224493972698,52.07422987240443,0.37592338923150237,4.23712163074845,84.15569742754576
162.51651000976562,162.53277282714845,163.16430139028898,0.092681884765625,56.780561183766196,57.1077546509486,50.178772830768,0.2582380665396613,43.219438816233804,-0.72788553941507
161.8509063720703,162.5136754353841,163.1203100060904,1.78594970703125,43.389206115306685,56.72353206033441,53.685649759357716,0.10999499570809235,56.610793884693315,-29.562587609609505
162.50808715820312,162.5951131184896,163.1199494720787,2.8137969970703125,56.61110087800086,58.36198604203761,55.73894365219707,0.04502131351492267,43.38889912199914,-4.081841395242911
164.6984100341797,162.7619171142578,163.25564604728453,4.599761962890625,100.0,58.357532623924975,58.744494261035854,0.16832955474043843,0.0,94.81753720404731
163.8896942138672,162.8882853190104,163.32840586016255,1.819732666015625,82.60932337142876,61.07496256629512,53.61944176018414,0.19850734718860963,17.390676628571242,52.18553220579514
163.42633056640625,162.9334976196289,163.36311845676875,2.7632293701171875,72.64512191520569,62.047210765156954,55.710376499954904,0.1829252429310202,27.354878084794315,25.802855644335363
163.4010009765625,163.024760945638,163.39327996366768,3.352874755859375,72.10043279815987,64.00974315392499,57.10199432704068,0.16661182937497188,27.89956720184013,20.883818523953245
165.1786651611328,163.195778910319,163.53224152595766,4.56610107421875,100.0,56.57375475086106,59.19902760409174,0.2937399237412137,0.0,117.45309962104088
165.3302764892578,163.35303599039713,163.66995104717952,3.6562652587890625,100.0,50.38027113720115,57.646353784070286,0.4020885945197392,0.0,121.96040264604264
165.84410095214844,163.4920389811198,163.8306649156796,4.4986114501953125,100.0,47.715823047431044,59.335598458532694,0.523383794083685,0.0,139.41970067337562
165.76834106445312,163.63946736653645,163.97752311460434,3.9258270263671875,98.12647165368593,45.47980941455856,58.29192468514064,0.6064076341072848,1.8735283463140735,126.3247803437309
165.6334991455078,163.76583353678384,164.10617032615087,3.0748443603515625,94.79185534021615,48.60482199279518,56.65801675927816,0.653787553593304,5.208144659783856,110.4214206590634
166.0378875732422,163.88180796305338,164.25275445753527,2.6284027099609375,100.0,49.118918672370505,55.80353262316103,0.7157169086384272,0.0,122.12321424763776
165.66725158691406,163.95706685384116,164.3679443687521,2.9991302490234375,91.25340285479713,50.894944810136316,56.73231914626887,0.7265143370876217,8.746597145202875,93.66395341975247
163.97390747070312,164.00059305826824,164.36903086016255,1.03619384765625,51.29236464199807,51.922114835246624,52.186258904977514,0.5916129132166361,48.70763535800193,-1.4916475912217249
165.4987030029297,164.085959370931,164.46568311465683,1.718536376953125,87.27584369193542,53.936664890220435,53.52444826640931,0.6008149977891435,12.724156308064586,78.1244111088574
165.3134002685547,164.13706715901694,164.5448728499874,1.65960693359375,82.9029052097887,55.14275185926705,53.39538624063775,0.5863957291389568,17.0970947902113,64.04476222718841
164.27719116210938,164.15784708658853,164.55391310825144,2.4767913818359375,58.44952252005704,55.63313504352293,55.24256034375285,0.48575545342436044,41.55047747994296,6.514635522856398
164.63101196289062,164.2522008260091,164.58443987446446,1.3311004638671875,66.39880757148376,57.3514505693676,52.96112368932896,0.4295955810216867,33.60119242851624,22.162722860911085
164.47097778320312,164.2912363688151,164.59855451686408,1.406890869140625,62.57662227858803,58.28375814206615,53.14031380659085,0.36793374550580893,37.42337772141197,10.644604739482055
164.85003662109375,164.35076802571615,164.63460614604335,0.951934814453125,71.62989526162727,59.70558580358943,52.168858493334135,0.34566852531222025,28.370104738372728,30.10481879036509
163.43472290039062,164.33532206217447,164.57550646053846,-0.859344482421875,37.82717075197341,59.336681268328,48.12900242254951,0.2113825029926204,62.17282924802659,-53.83016754977992
163.20726013183594,164.2990951538086,164.5027282714844,-1.457427978515625,32.39455098069228,58.4714538735705,46.806927316928366,0.08561856091461095,67.60544901930773,-64.17453986764644
162.17950439453125,164.21625569661458,164.36598048056325,-1.8028411865234375,7.848089271787695,56.49295305845282,46.10905359416339,-0.09587636489635543,92.1519107282123,-113.55969955735549
162.24685668945312,164.15840606689454,164.23892248010122,-2.2072296142578125,9.456701579457576,55.111298187304584,45.15166120450817,-0.23160780330269404,90.54329842054243,-102.09333989972947
164.20974731445312,164.15026143391927,164.2422348186534,0.3621673583984375,56.33750974861333,54.916775389519366,50.75078874731048,-0.1787268256631478,43.66249025138667,3.1801180016389448
164.5467987060547,164.17356872558594,164.26781786846857,2.3504486083984375,64.38749553568175,55.473436395309015,55.153374438374215,-0.1083717968358826,35.612504464318256,19.94198905390421
163.4010009765625,164.2137237548828,164.21797478788642,-0.564544677734375,37.02177129570915,56.43248128630675,48.727445328783986,-0.14341799715197112,62.97822870429085,-45.13701473336581
162.65127563476562,164.16991475423177,164.11717168336273,-1.8028106689453125,19.115664108338983,55.386166565839886,45.983531489855565,-0.22904860304549857,80.88433589166102,-82.09211288885837
163.57798767089844,164.14071146647134,164.0789828392767,1.0614776611328125,41.24884292159564,54.688688207154094,52.476400065785775,-0.21960212212474062,58.75115707840436,-30.335002127420964
163.90652465820312,164.18704528808593,164.06387401293682,2.0556182861328125,49.09547445681091,55.795304630500226,54.872333484512126,-0.183490366038626,50.90452554318909,-15.594771841667468
165.54928588867188,164.310324605306,164.1517605032972,3.04119873046875,87.33662101612336,55.22572829292278,56.88665293768053,-0.022060141420496393,12.663378983876644,72.49359149195652
164.6682586669922,164.38233032226563,164.174853023406,-0.0301513671875,64.50251717333101,57.091943067985426,49.92741986433098,0.03438655410266733,35.497482826668985,17.509143162931707
