Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-04-27 00:00:00-04:00,163.9823455810547,163.9823455810547,163.9823455810547,163.9823455810547,0,0.0,0.0,0.0
2015-04-28 00:00:00-04:00,164.45408630371094,164.45408630371094,164.45408630371094,164.45408630371094,0,0.0,0.0,0.0
2015-04-29 00:00:00-04:00,163.8475799560547,163.8475799560547,163.8475799560547,163.8475799560547,0,0.0,0.0,0.0
2015-04-30 00:00:00-04:00,162.19635009765625,162.19635009765625,162.19635009765625,162.19635009765625,0,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,163.96554565429688,163.96554565429688,163.96554565429688,163.96554565429688,0,0.0,0.0,0.0
2015-05-04 00:00:00-04:00,164.45408630371094,164.45408630371094,164.45408630371094,164.45408630371094,0,0.0,0.0,0.0
2015-05-05 00:00:00-04:00,162.51651000976562,162.51651000976562,162.51651000976562,162.51651000976562,0,0.0,0.0,0.0
2015-05-06 00:00:00-04:00,161.8509063720703,161.8509063720703,161.8509063720703,161.8509063720703,0,0.0,0.0,0.0
2015-05-07 00:00:00-04:00,162.50808715820312,162.50808715820312,162.50808715820312,162.50808715820312,0,0.0,0.0,0.0
2015-05-08 00:00:00-04:00,164.6984100341797,164.6984100341797,164.6984100341797,164.6984100341797,0,0.0,0.0,0.0
2015-05-11 00:00:00-04:00,163.8896942138672,163.8896942138672,163.8896942138672,163.8896942138672,0,0.0,0.0,0.0
2015-05-12 00:00:00-04:00,163.42633056640625,163.42633056640625,163.42633056640625,163.42633056640625,0,0.0,0.0,0.0
2015-05-13 00:00:00-04:00,163.4010009765625,163.4010009765625,163.4010009765625,163.4010009765625,0,0.0,0.0,0.0
2015-05-14 00:00:00-04:00,165.1786651611328,165.1786651611328,165.1786651611328,165.1786651611328,0,0.0,0.0,0.0
2015-05-15 00:00:00-04:00,165.3302764892578,165.3302764892578,165.3302764892578,165.3302764892578,0,0.0,0.0,0.0
2015-05-18 00:00:00-04:00,165.84410095214844,165.84410095214844,165.84410095214844,165.84410095214844,0,0.0,0.0,0.0
2015-05-19 00:00:00-04:00,165.76834106445312,165.76834106445312,165.76834106445312,165.76834106445312,0,0.0,0.0,0.0
2015-05-20 00:00:00-04:00,165.6334991455078,165.6334991455078,165.6334991455078,165.6334991455078,0,0.0,0.0,0.0
2015-05-21 00:00:00-04:00,166.0378875732422,166.0378875732422,166.0378875732422,166.0378875732422,0,0.0,0.0,0.0
2015-05-22 00:00:00-04:00,165.66725158691406,165.66725158691406,165.66725158691406,165.66725158691406,0,0.0,0.0,0.0
2015-05-26 00:00:00-04:00,163.97390747070312,163.97390747070312,163.97390747070312,163.97390747070312,0,0.0,0.0,0.0
2015-05-27 00:00:00-04:00,165.4987030029297,165.4987030029297,165.4987030029297,165.4987030029297,0,0.0,0.0,0.0
2015-05-28 00:00:00-04:00,165.3134002685547,165.3134002685547,165.3134002685547,165.3134002685547,0,0.0,0.0,0.0
2015-05-29 00:00:00-04:00,164.27719116210938,164.27719116210938,164.27719116210938,164.27719116210938,0,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,164.63101196289062,164.63101196289062,164.63101196289062,164.63101196289062,0,0.0,0.0,0.0
2015-06-02 00:00:00-04:00,164.47097778320312,164.47097778320312,164.47097778320312,164.47097778320312,0,0.0,0.0,0.0
2015-06-03 00:00:00-04:00,164.85003662109375,164.85003662109375,164.85003662109375,164.85003662109375,0,0.0,0.0,0.0
2015-06-04 00:00:00-04:00,163.43472290039062,163.43472290039062,163.43472290039062,163.43472290039062,0,0.0,0.0,0.0
2015-06-05 00:00:00-04:00,163.20726013183594,163.20726013183594,163.20726013183594,163.20726013183594,0,0.0,0.0,0.0
2015-06-08 00:00:00-04:00,162.17950439453125,162.17950439453125,162.17950439453125,162.17950439453125,0,0.0,0.0,0.0
2015-06-09 00:00:00-04:00,162.24685668945312,162.24685668945312,162.24685668945312,162.24685668945312,0,0.0,0.0,0.0
2015-06-10 00:00:00-04:00,164.20974731445312,164.20974731445312,164.20974731445312,164.20974731445312,0,0.0,0.0,0.0
2015-06-11 00:00:00-04:00,164.5467987060547,164.5467987060547,164.5467987060547,164.5467987060547,0,0.0,0.0,0.0
2015-06-12 00:00:00-04:00,163.4010009765625,163.4010009765625,163.4010009765625,163.4010009765625,0,0.0,0.0,0.0
2015-06-15 00:00:00-04:00,162.65127563476562,162.65127563476562,162.65127563476562,162.65127563476562,0,0.0,0.0,0.0
2015-06-16 00:00:00-04:00,163.57798767089844,163.57798767089844,163.57798767089844,163.57798767089844,0,0.0,0.0,0.0
2015-06-17 00:00:00-04:00,163.90652465820312,163.90652465820312,163.90652465820312,163.90652465820312,0,0.0,0.0,0.0
2015-06-18 00:00:00-04:00,165.54928588867188,165.54928588867188,165.54928588867188,165.54928588867188,0,0.0,0.0,0.0
2015-06-19 00:00:00-04:00,164.6682586669922,164.6682586669922,164.6682586669922,164.6682586669922,0,0.909,0.0,0.0
2015-06-22 00:00:00-04:00,165.67538452148438,165.67538452148438,165.67538452148438,165.67538452148438,0,0.0,0.0,0.0
2015-06-23 00:00:00-04:00,165.7939453125,165.7939453125,165.7939453125,165.7939453125,0,0.0,0.0,0.0
2015-06-24 00:00:00-04:00,164.5751190185547,164.5751190185547,164.5751190185547,164.5751190185547,0,0.0,0.0,0.0
2015-06-25 00:00:00-04:00,164.0927734375,164.0927734375,164.0927734375,164.0927734375,0,0.0,0.0,0.0
2015-06-26 00:00:00-04:00,164.05882263183594,164.05882263183594,164.05882263183594,164.05882263183594,0,0.0,0.0,0.0
2015-06-29 00:00:00-04:00,160.6733856201172,160.6733856201172,160.6733856201172,160.6733856201172,0,0.0,0.0,0.0
2015-06-30 00:00:00-04:00,161.11351013183594,161.11351013183594,161.11351013183594,161.11351013183594,0,0.0,0.0,0.0
2015-07-01 00:00:00-04:00,162.27304077148438,162.27304077148438,162.27304077148438,162.27304077148438,0,0.0,0.0,0.0
2015-07-02 00:00:00-04:00,162.2222137451172,162.2222137451172,162.2222137451172,162.2222137451172,0,0.0,0.0,0.0
2015-07-06 00:00:00-04:00,161.595947265625,161.595947265625,161.595947265625,161.595947265625,0,0.0,0.0,0.0
2015-07-07 00:00:00-04:00,162.57769775390625,162.57769775390625,162.57769775390625,162.57769775390625,0,0.0,0.0,0.0
2015-07-08 00:00:00-04:00,159.92015075683594,159.92015075683594,159.92015075683594,159.92015075683594,0,0.0,0.0,0.0
2015-07-09 00:00:00-04:00,160.28407287597656,160.28407287597656,160.28407287597656,160.28407287597656,0,0.0,0.0,0.0
2015-07-10 00:00:00-04:00,162.26455688476562,162.26455688476562,162.26455688476562,162.26455688476562,0,0.0,0.0,0.0
2015-07-13 00:00:00-04:00,164.0757598876953,164.0757598876953,164.0757598876953,164.0757598876953,0,0.0,0.0,0.0
2015-07-14 00:00:00-04:00,164.8036651611328,164.8036651611328,164.8036651611328,164.8036651611328,0,0.0,0.0,0.0
2015-07-15 00:00:00-04:00,164.68516540527344,164.68516540527344,164.68516540527344,164.68516540527344,0,0.0,0.0,0.0
2015-07-16 00:00:00-04:00,166.00550842285156,166.00550842285156,166.00550842285156,166.00550842285156,0,0.0,0.0,0.0
2015-07-17 00:00:00-04:00,166.19168090820312,166.19168090820312,166.19168090820312,166.19168090820312,0,0.0,0.0,0.0
2015-07-20 00:00:00-04:00,166.31863403320312,166.31863403320312,166.31863403320312,166.31863403320312,0,0.0,0.0,0.0
2015-07-21 00:00:00-04:00,165.6246337890625,165.6246337890625,165.6246337890625,165.6246337890625,0,0.0,0.0,0.0
2015-07-22 00:00:00-04:00,165.24375915527344,165.24375915527344,165.24375915527344,165.24375915527344,0,0.0,0.0,0.0
2015-07-23 00:00:00-04:00,164.31277465820312,164.31277465820312,164.31277465820312,164.31277465820312,0,0.0,0.0,0.0
2015-07-24 00:00:00-04:00,162.55235290527344,162.55235290527344,162.55235290527344,162.55235290527344,0,0.0,0.0,0.0
2015-07-27 00:00:00-04:00,161.61285400390625,161.61285400390625,161.61285400390625,161.61285400390625,0,0.0,0.0,0.0
2015-07-28 00:00:00-04:00,163.61874389648438,163.61874389648438,163.61874389648438,163.61874389648438,0,0.0,0.0,0.0
2015-07-29 00:00:00-04:00,164.83750915527344,164.83750915527344,164.83750915527344,164.83750915527344,0,0.0,0.0,0.0
2015-07-30 00:00:00-04:00,164.8543701171875,164.8543701171875,164.8543701171875,164.8543701171875,0,0.0,0.0,0.0
2015-07-31 00:00:00-04:00,164.4820556640625,164.4820556640625,164.4820556640625,164.4820556640625,0,0.0,0.0,0.0
2015-08-03 00:00:00-04:00,164.02499389648438,164.02499389648438,164.02499389648438,164.02499389648438,0,0.0,0.0,0.0
2015-08-04 00:00:00-04:00,163.66104125976562,163.66104125976562,163.66104125976562,163.66104125976562,0,0.0,0.0,0.0
2015-08-05 00:00:00-04:00,164.23658752441406,164.23658752441406,164.23658752441406,164.23658752441406,0,0.0,0.0,0.0
2015-08-06 00:00:00-04:00,163.00936889648438,163.00936889648438,163.00936889648438,163.00936889648438,0,0.0,0.0,0.0
2015-08-07 00:00:00-04:00,162.54388427734375,162.54388427734375,162.54388427734375,162.54388427734375,0,0.0,0.0,0.0
2015-08-10 00:00:00-04:00,164.62594604492188,164.62594604492188,164.62594604492188,164.62594604492188,0,0.0,0.0,0.0
2015-08-11 00:00:00-04:00,163.08554077148438,163.08554077148438,163.08554077148438,163.08554077148438,0,0.0,0.0,0.0
2015-08-12 00:00:00-04:00,163.28021240234375,163.28021240234375,163.28021240234375,163.28021240234375,0,0.0,0.0,0.0
2015-08-13 00:00:00-04:00,163.093994140625,163.093994140625,163.093994140625,163.093994140625,0,0.0,0.0,0.0
2015-08-14 00:00:00-04:00,163.73724365234375,163.73724365234375,163.73724365234375,163.73724365234375,0,0.0,0.0,0.0
2015-08-17 00:00:00-04:00,164.6174774169922,164.6174774169922,164.6174774169922,164.6174774169922,0,0.0,0.0,0.0
2015-08-18 00:00:00-04:00,164.2196044921875,164.2196044921875,164.2196044921875,164.2196044921875,0,0.0,0.0,0.0
2015-08-19 00:00:00-04:00,162.86549377441406,162.86549377441406,162.86549377441406,162.86549377441406,0,0.0,0.0,0.0
2015-08-20 00:00:00-04:00,159.42916870117188,159.42916870117188,159.42916870117188,159.42916870117188,0,0.0,0.0,0.0
2015-08-21 00:00:00-04:00,154.3849334716797,154.3849334716797,154.3849334716797,154.3849334716797,0,0.0,0.0,0.0
2015-08-24 00:00:00-04:00,148.2996063232422,148.2996063232422,148.2996063232422,148.2996063232422,0,0.0,0.0,0.0
2015-08-25 00:00:00-04:00,146.30218505859375,146.30218505859375,146.30218505859375,146.30218505859375,0,0.0,0.0,0.0
2015-08-26 00:00:00-04:00,152.01515197753906,152.01515197753906,152.01515197753906,152.01515197753906,0,0.0,0.0,0.0
2015-08-27 00:00:00-04:00,155.7306671142578,155.7306671142578,155.7306671142578,155.7306671142578,0,0.0,0.0,0.0
2015-08-28 00:00:00-04:00,155.84912109375,155.84912109375,155.84912109375,155.84912109375,0,0.0,0.0,0.0
2015-08-31 00:00:00-04:00,154.55419921875,154.55419921875,154.55419921875,154.55419921875,0,0.0,0.0,0.0
2015-09-01 00:00:00-04:00,149.99232482910156,149.99232482910156,149.99232482910156,149.99232482910156,0,0.0,0.0,0.0
2015-09-02 00:00:00-04:00,152.7598876953125,152.7598876953125,152.7598876953125,152.7598876953125,0,0.0,0.0,0.0
2015-09-03 00:00:00-04:00,152.94610595703125,152.94610595703125,152.94610595703125,152.94610595703125,0,0.0,0.0,0.0
2015-09-04 00:00:00-04:00,150.6101531982422,150.6101531982422,150.6101531982422,150.6101531982422,0,0.0,0.0,0.0
2015-09-08 00:00:00-04:00,154.41030883789062,154.41030883789062,154.41030883789062,154.41030883789062,0,0.0,0.0,0.0
2015-09-09 00:00:00-04:00,152.27748107910156,152.27748107910156,152.27748107910156,152.27748107910156,0,0.0,0.0,0.0
2015-09-10 00:00:00-04:00,153.08999633789062,153.08999633789062,153.08999633789062,153.08999633789062,0,0.0,0.0,0.0
2015-09-11 00:00:00-04:00,153.82635498046875,153.82635498046875,153.82635498046875,153.82635498046875,0,0.0,0.0,0.0
2015-09-14 00:00:00-04:00,153.2000274658203,153.2000274658203,153.2000274658203,153.2000274658203,0,0.0,0.0,0.0
2015-09-15 00:00:00-04:00,155.17202758789062,155.17202758789062,155.17202758789062,155.17202758789062,0,0.0,0.0,0.0
2015-09-16 00:00:00-04:00,156.5261993408203,156.5261993408203,156.5261993408203,156.5261993408203,0,0.0,0.0,0.0
2015-09-17 00:00:00-04:00,156.15380859375,156.15380859375,156.15380859375,156.15380859375,0,0.0,0.0,0.0
2015-09-18 00:00:00-04:00,153.6176300048828,153.6176300048828,153.6176300048828,153.6176300048828,0,0.959,0.0,0.0
2015-09-21 00:00:00-04:00,154.3153076171875,154.3153076171875,154.3153076171875,154.3153076171875,0,0.0,0.0,0.0
2015-09-22 00:00:00-04:00,152.41798400878906,152.41798400878906,152.41798400878906,152.41798400878906,0,0.0,0.0,0.0
2015-09-23 00:00:00-04:00,152.11172485351562,152.11172485351562,152.11172485351562,152.11172485351562,0,0.0,0.0,0.0
2015-09-24 00:00:00-04:00,151.6012725830078,151.6012725830078,151.6012725830078,151.6012725830078,0,0.0,0.0,0.0
2015-09-25 00:00:00-04:00,151.53321838378906,151.53321838378906,151.53321838378906,151.53321838378906,0,0.0,0.0,0.0
2015-09-28 00:00:00-04:00,147.68765258789062,147.68765258789062,147.68765258789062,147.68765258789062,0,0.0,0.0,0.0
2015-09-29 00:00:00-04:00,147.87484741210938,147.87484741210938,147.87484741210938,147.87484741210938,0,0.0,0.0,0.0
2015-09-30 00:00:00-04:00,150.70791625976562,150.70791625976562,150.70791625976562,150.70791625976562,0,0.0,0.0,0.0
2015-10-01 00:00:00-04:00,151.01425170898438,151.01425170898438,151.01425170898438,151.01425170898438,0,0.0,0.0,0.0
2015-10-02 00:00:00-04:00,153.19224548339844,153.19224548339844,153.19224548339844,153.19224548339844,0,0.0,0.0,0.0
2015-10-05 00:00:00-04:00,155.99984741210938,155.99984741210938,155.99984741210938,155.99984741210938,0,0.0,0.0,0.0
2015-10-06 00:00:00-04:00,155.43833923339844,155.43833923339844,155.43833923339844,155.43833923339844,0,0.0,0.0,0.0
2015-10-07 00:00:00-04:00,156.74850463867188,156.74850463867188,156.74850463867188,156.74850463867188,0,0.0,0.0,0.0
2015-10-08 00:00:00-04:00,158.12680053710938,158.12680053710938,158.12680053710938,158.12680053710938,0,0.0,0.0,0.0
2015-10-09 00:00:00-04:00,158.24588012695312,158.24588012695312,158.24588012695312,158.24588012695312,0,0.0,0.0,0.0
2015-10-12 00:00:00-04:00,158.4500732421875,158.4500732421875,158.4500732421875,158.4500732421875,0,0.0,0.0,0.0
2015-10-13 00:00:00-04:00,157.37814331054688,157.37814331054688,157.37814331054688,157.37814331054688,0,0.0,0.0,0.0
2015-10-14 00:00:00-04:00,156.6464385986328,156.6464385986328,156.6464385986328,156.6464385986328,0,0.0,0.0,0.0
2015-10-15 00:00:00-04:00,158.986083984375,158.986083984375,158.986083984375,158.986083984375,0,0.0,0.0,0.0
2015-10-16 00:00:00-04:00,159.7092742919922,159.7092742919922,159.7092742919922,159.7092742919922,0,0.0,0.0,0.0
2015-10-19 00:00:00-04:00,159.76025390625,159.76025390625,159.76025390625,159.76025390625,0,0.0,0.0,0.0
2015-10-20 00:00:00-04:00,159.5305938720703,159.5305938720703,159.5305938720703,159.5305938720703,0,0.0,0.0,0.0
2015-10-21 00:00:00-04:00,158.62026977539062,158.62026977539062,158.62026977539062,158.62026977539062,0,0.0,0.0,0.0
2015-10-22 00:00:00-04:00,161.26620483398438,161.26620483398438,161.26620483398438,161.26620483398438,0,0.0,0.0,0.0
2015-10-23 00:00:00-04:00,163.05287170410156,163.05287170410156,163.05287170410156,163.05287170410156,0,0.0,0.0,0.0
2015-10-26 00:00:00-04:00,162.73805236816406,162.73805236816406,162.73805236816406,162.73805236816406,0,0.0,0.0,0.0
2015-10-27 00:00:00-04:00,162.32113647460938,162.32113647460938,162.32113647460938,162.32113647460938,0,0.0,0.0,0.0
2015-10-28 00:00:00-04:00,164.25244140625,164.25244140625,164.25244140625,164.25244140625,0,0.0,0.0,0.0
2015-10-29 00:00:00-04:00,164.20138549804688,164.20138549804688,164.20138549804688,164.20138549804688,0,0.0,0.0,0.0
2015-10-30 00:00:00-04:00,163.41014099121094,163.41014099121094,163.41014099121094,163.41014099121094,0,0.0,0.0,0.0
2015-11-02 00:00:00-05:00,165.3499298095703,165.3499298095703,165.3499298095703,165.3499298095703,0,0.0,0.0,0.0
2015-11-03 00:00:00-05:00,165.80088806152344,165.80088806152344,165.80088806152344,165.80088806152344,0,0.0,0.0,0.0
2015-11-04 00:00:00-05:00,165.2733917236328,165.2733917236328,165.2733917236328,165.2733917236328,0,0.0,0.0,0.0
2015-11-05 00:00:00-05:00,165.12020874023438,165.12020874023438,165.12020874023438,165.12020874023438,0,0.0,0.0,0.0
2015-11-06 00:00:00-05:00,165.0776824951172,165.0776824951172,165.0776824951172,165.0776824951172,0,0.0,0.0,0.0
2015-11-09 00:00:00-05:00,163.49520874023438,163.49520874023438,163.49520874023438,163.49520874023438,0,0.0,0.0,0.0
2015-11-10 00:00:00-05:00,163.7845001220703,163.7845001220703,163.7845001220703,163.7845001220703,0,0.0,0.0,0.0
2015-11-11 00:00:00-05:00,163.2570343017578,163.2570343017578,163.2570343017578,163.2570343017578,0,0.0,0.0,0.0
2015-11-12 00:00:00-05:00,161.0024871826172,161.0024871826172,161.0024871826172,161.0024871826172,0,0.0,0.0,0.0
2015-11-13 00:00:00-05:00,159.19883728027344,159.19883728027344,159.19883728027344,159.19883728027344,0,0.0,0.0,0.0
2015-11-16 00:00:00-05:00,161.59803771972656,161.59803771972656,161.59803771972656,161.59803771972656,0,0.0,0.0,0.0
2015-11-17 00:00:00-05:00,161.4193572998047,161.4193572998047,161.4193572998047,161.4193572998047,0,0.0,0.0,0.0
2015-11-18 00:00:00-05:00,164.0482635498047,164.0482635498047,164.0482635498047,164.0482635498047,0,0.0,0.0,0.0
2015-11-19 00:00:00-05:00,163.86959838867188,163.86959838867188,163.86959838867188,163.86959838867188,0,0.0,0.0,0.0
2015-11-20 00:00:00-05:00,164.5247039794922,164.5247039794922,164.5247039794922,164.5247039794922,0,0.0,0.0,0.0
2015-11-23 00:00:00-05:00,164.3204803466797,164.3204803466797,164.3204803466797,164.3204803466797,0,0.0,0.0,0.0
2015-11-24 00:00:00-05:00,164.5247039794922,164.5247039794922,164.5247039794922,164.5247039794922,0,0.0,0.0,0.0
2015-11-25 00:00:00-05:00,164.5247039794922,164.5247039794922,164.5247039794922,164.5247039794922,0,0.0,0.0,0.0
2015-11-27 00:00:00-05:00,164.66079711914062,164.66079711914062,164.66079711914062,164.66079711914062,0,0.0,0.0,0.0
2015-11-30 00:00:00-05:00,163.9036407470703,163.9036407470703,163.9036407470703,163.9036407470703,0,0.0,0.0,0.0
2015-12-01 00:00:00-05:00,165.6647491455078,165.6647491455078,165.6647491455078,165.6647491455078,0,0.0,0.0,0.0
2015-12-02 00:00:00-05:00,163.87815856933594,163.87815856933594,163.87815856933594,163.87815856933594,0,0.0,0.0,0.0
2015-12-03 00:00:00-05:00,161.52993774414062,161.52993774414062,161.52993774414062,161.52993774414062,0,0.0,0.0,0.0
2015-12-04 00:00:00-05:00,164.84796142578125,164.84796142578125,164.84796142578125,164.84796142578125,0,0.0,0.0,0.0
2015-12-07 00:00:00-05:00,163.7079315185547,163.7079315185547,163.7079315185547,163.7079315185547,0,0.0,0.0,0.0
2015-12-08 00:00:00-05:00,162.66148376464844,162.66148376464844,162.66148376464844,162.66148376464844,0,0.0,0.0,0.0
2015-12-09 00:00:00-05:00,161.41082763671875,161.41082763671875,161.41082763671875,161.41082763671875,0,0.0,0.0,0.0
2015-12-10 00:00:00-05:00,161.79368591308594,161.79368591308594,161.79368591308594,161.79368591308594,0,0.0,0.0,0.0
2015-12-11 00:00:00-05:00,158.6713104248047,158.6713104248047,158.6713104248047,158.6713104248047,0,0.0,0.0,0.0
2015-12-14 00:00:00-05:00,159.43701171875,159.43701171875,159.43701171875,159.43701171875,0,0.0,0.0,0.0
2015-12-15 00:00:00-05:00,161.13856506347656,161.13856506347656,161.13856506347656,161.13856506347656,0,0.0,0.0,0.0
2015-12-16 00:00:00-05:00,163.4867401123047,163.4867401123047,163.4867401123047,163.4867401123047,0,0.0,0.0,0.0
2015-12-17 00:00:00-05:00,161.05352783203125,161.05352783203125,161.05352783203125,161.05352783203125,0,0.0,0.0,0.0
2015-12-18 00:00:00-05:00,158.17129516601562,158.17129516601562,158.17129516601562,158.17129516601562,0,1.102,0.0,0.0
2015-12-21 00:00:00-05:00,159.4207305908203,159.4207305908203,159.4207305908203,159.4207305908203,0,0.0,0.0,0.0
2015-12-22 00:00:00-05:00,160.84124755859375,160.84124755859375,160.84124755859375,160.84124755859375,0,0.0,0.0,0.0
2015-12-23 00:00:00-05:00,162.8523406982422,162.8523406982422,162.8523406982422,162.8523406982422,0,0.0,0.0,0.0
2015-12-24 00:00:00-05:00,162.59561157226562,162.59561157226562,162.59561157226562,162.59561157226562,0,0.0,0.0,0.0
2015-12-28 00:00:00-05:00,162.2361602783203,162.2361602783203,162.2361602783203,162.2361602783203,0,0.0,0.0,0.0
2015-12-29 00:00:00-05:00,163.99903869628906,163.99903869628906,163.99903869628906,163.99903869628906,0,0.0,0.0,0.0
2015-12-30 00:00:00-05:00,162.82662963867188,162.82662963867188,162.82662963867188,162.82662963867188,0,0.0,0.0,0.0
2015-12-31 00:00:00-05:00,161.29481506347656,161.29481506347656,161.29481506347656,161.29481506347656,0,0.0,0.0,0.0
2016-01-04 00:00:00-05:00,158.86444091796875,158.86444091796875,158.86444091796875,158.86444091796875,0,0.0,0.0,0.0
2016-01-05 00:00:00-05:00,159.1810302734375,159.1810302734375,159.1810302734375,159.1810302734375,0,0.0,0.0,0.0
2016-01-06 00:00:00-05:00,157.15289306640625,157.15289306640625,157.15289306640625,157.15289306640625,0,0.0,0.0,0.0
2016-01-07 00:00:00-05:00,153.4303436279297,153.4303436279297,153.4303436279297,153.4303436279297,0,0.0,0.0,0.0
2016-01-08 00:00:00-05:00,151.7701416015625,151.7701416015625,151.7701416015625,151.7701416015625,0,0.0,0.0,0.0
2016-01-11 00:00:00-05:00,151.89852905273438,151.89852905273438,151.89852905273438,151.89852905273438,0,0.0,0.0,0.0
2016-01-12 00:00:00-05:00,153.07945251464844,153.07945251464844,153.07945251464844,153.07945251464844,0,0.0,0.0,0.0
2016-01-13 00:00:00-05:00,149.2798614501953,149.2798614501953,149.2798614501953,149.2798614501953,0,0.0,0.0,0.0
2016-01-14 00:00:00-05:00,151.7701416015625,151.7701416015625,151.7701416015625,151.7701416015625,0,0.0,0.0,0.0
2016-01-15 00:00:00-05:00,148.50111389160156,148.50111389160156,148.50111389160156,148.50111389160156,0,0.0,0.0,0.0
2016-01-19 00:00:00-05:00,148.57809448242188,148.57809448242188,148.57809448242188,148.57809448242188,0,0.0,0.0,0.0
2016-01-20 00:00:00-05:00,146.86663818359375,146.86663818359375,146.86663818359375,146.86663818359375,0,0.0,0.0,0.0
2016-01-21 00:00:00-05:00,147.6282958984375,147.6282958984375,147.6282958984375,147.6282958984375,0,0.0,0.0,0.0
2016-01-22 00:00:00-05:00,150.62342834472656,150.62342834472656,150.62342834472656,150.62342834472656,0,0.0,0.0,0.0
2016-01-25 00:00:00-05:00,148.2700958251953,148.2700958251953,148.2700958251953,148.2700958251953,0,0.0,0.0,0.0
2016-01-26 00:00:00-05:00,150.36668395996094,150.36668395996094,150.36668395996094,150.36668395996094,0,0.0,0.0,0.0
2016-01-27 00:00:00-05:00,148.74073791503906,148.74073791503906,148.74073791503906,148.74073791503906,0,0.0,0.0,0.0
2016-01-28 00:00:00-05:00,149.57936096191406,149.57936096191406,149.57936096191406,149.57936096191406,0,0.0,0.0,0.0
2016-01-29 00:00:00-05:00,153.2848358154297,153.2848358154297,153.2848358154297,153.2848358154297,0,0.0,0.0,0.0
2016-02-01 00:00:00-05:00,153.2249755859375,153.2249755859375,153.2249755859375,153.2249755859375,0,0.0,0.0,0.0
2016-02-02 00:00:00-05:00,150.3581085205078,150.3581085205078,150.3581085205078,150.3581085205078,0,0.0,0.0,0.0
2016-02-03 00:00:00-05:00,151.16256713867188,151.16256713867188,151.16256713867188,151.16256713867188,0,0.0,0.0,0.0
